county,total,white,black,native,asian,other
47157,926440,36.662,53.777,0.237,2.884,6.44
47159,20034,91.14,1.882,0.12,0.449,6.409
47161,13724,92.458,0.736,0.146,0.546,6.113
47163,158722,93.232,1.988,0.16,0.772,3.848
47165,196845,82.515,8.419,0.146,1.559,7.362
47167,61116,76.137,18.509,0.177,0.558,4.619
47169,11596,82.132,11.797,0.405,0.172,5.493
47171,17845,94.077,0.297,0.364,0.151,5.111
47173,19860,95.639,0.549,0,0.025,3.787
47175,6182,95.147,0.129,0.421,0.226,4.076
47177,41163,86.43,2.782,0.338,0.428,10.024
47179,133282,88.932,3.7,0.196,1.571,5.602
47181,16325,89.709,4.815,0.092,0.135,5.25
47183,32946,87.437,7.87,0.395,1.184,3.114
47185,27420,94.048,1.802,0.361,0.346,3.443
47187,248897,84.469,3.909,0.2,5.146,6.276
47189,149096,83.835,7.018,0.129,1.885,7.132
48001,58077,63.702,19.328,0.801,0.663,15.507
48003,18362,67.988,2.271,0,0.523,29.218
48005,86608,70.542,12.613,0.895,0.956,14.994
48007,24048,81.146,0.84,1.322,1.742,14.949
48009,8649,91.988,0.578,0.994,0.185,6.255
48011,1912,91.266,0.837,1.098,0.105,6.695
48013,49403,64.051,1.01,0.158,0.516,34.265
48015,30406,72.887,8.982,0.253,0.483,17.395
48017,6902,79.673,0.507,1.014,1.333,17.473
48019,21182,80.243,0.954,0.741,0.472,17.59
48021,98435,60.454,6.35,1.005,0.693,31.498
48023,3475,88.374,1.468,0.201,0,9.957
48025,30977,65.042,6.453,0.546,0.633,27.327
48027,372821,54.482,23.855,0.593,2.897,18.173
48029,2014059,57.117,7.603,0.883,3.083,31.314
48031,11608,80.841,0.198,0.414,0.767,17.781
48033,686,87.609,1.458,0,0,10.933
48035,18404,82.58,2.027,0.299,0.668,14.426
48037,92747,66.782,25.297,0.514,1.348,6.059
48039,374600,58.418,15.245,0.513,7.099,18.726
48041,234548,70.283,10.913,0.447,5.888,12.469
48043,9454,79.268,0.338,0.349,1.428,18.616
48045,1290,80.853,4.186,0,0,14.961
48047,7059,60.646,0.623,0,0,38.731
48049,38159,81.341,3.472,0.267,0.406,14.513
48051,17958,73.861,12.089,0.646,0.735,12.668
48053,49684,82.232,1.318,0.294,0.539,15.617
48055,46141,65.137,4.556,0.707,0.691,28.909
48057,20127,69.871,2.877,0.288,4.169,22.795
48059,13869,88.406,1.19,0.043,0.865,9.496
48061,421854,62.753,0.684,0.253,0.706,35.604
48063,12543,65.327,15.02,0,0.726,18.927
48065,5801,91.088,1.189,2.551,0.138,5.034
48067,28637,77.777,15.057,0.517,2.598,4.051
48069,7381,66.373,1.436,0.488,0.745,30.958
48071,47037,74.967,7.116,0.098,1.38,16.44
48073,50824,70.24,13.139,1.265,0.488,14.867
48075,6781,70.683,7.049,0.133,0.088,22.047
48077,10290,91.944,0.262,1.176,0.923,5.695
48079,2529,57.809,6.801,0.237,0.079,35.073
48081,3305,86.324,1.664,0.363,0.151,11.498
48083,7808,80.763,3.24,0.679,1.23,14.088
48085,1079153,59.878,10.453,0.437,16.978,12.255
48087,2865,69.773,7.469,1.99,0,20.768
48089,20582,67.855,12.103,0.413,0.34,19.289
48091,165201,79.467,2.297,0.32,1.298,16.618
48093,13651,74.72,0.432,1.091,0.52,23.236
48095,3235,75.765,4.204,0.062,0.866,19.104
48097,41860,83.208,3.192,0.609,0.882,12.109
48099,82927,64.117,13.649,0.546,2.124,19.564
48101,1647,74.499,6.618,0,0,18.883
48103,4636,40.358,2.351,0.237,2.459,54.594
48105,2949,42.286,0.373,0,0,57.341
48107,5157,73.492,3.025,0,0.659,22.823
48109,2181,45.209,0.183,6.052,1.009,47.547
48111,7165,73.064,0.07,2.261,0,24.606
48113,2604053,46.41,22.503,0.635,6.7,23.752
48115,12342,60.379,8.054,0.494,0.162,30.911
48117,18585,62.147,1.431,0.511,0.463,35.448
48119,5278,82.797,8.753,0,0.36,8.09
48121,914870,64.658,10.406,0.61,9.869,14.457
48123,19826,60.703,7.808,0.822,0.393,30.273
48125,1570,81.21,1.911,0.318,0.446,16.115
48127,8672,44.719,0.6,0.265,0.946,53.471
48129,3298,83.839,6.58,0.182,2.335,7.065
48131,9960,74.739,0.853,0.452,0,23.956
48133,17812,86.183,2.42,0.657,0.449,10.291
48135,162300,60.229,4.965,0.762,1.202,32.842
48137,1380,88.841,1.014,0.145,0,10
48139,195509,69.359,12.574,0.802,0.726,16.538
48141,863832,49.635,3.215,0.702,1.253,45.195
48143,42788,82.156,1.412,0.668,0.97,14.794
48145,17013,57.027,20.649,0.5,7.518,14.307
48147,36052,85.587,6.033,0.405,0.441,7.534
48149,24564,82.902,5.972,0.326,0.366,10.434
48151,3680,73.859,3.071,0.543,0.245,22.283
48153,5386,78.593,5.533,0.093,0.297,15.485
48155,1075,73.767,0.279,0.465,0.186,25.302
48157,832607,40.918,20.312,0.324,21.39,17.057
48159,10445,78.966,4.538,0.105,0.172,16.218
48161,19599,70.611,14.975,0.24,0.316,13.858
48163,18151,64.316,4.33,0.32,0.623,30.412
48165,21523,79.036,1.812,0.479,0.86,17.814
48167,350801,68.032,12.268,0.328,3.358,16.015
48169,5735,70.201,9.416,0.645,1.168,18.57
48171,26953,85.508,0.223,1.35,0.301,12.618
48173,1068,68.633,0,0,0,31.367
48175,7092,78.201,5.316,0.324,0.141,16.018
48177,19736,70.1,6.349,0.157,0.821,22.573
48179,21272,77.614,4.668,1.326,1.218,15.175
48181,137008,81.305,5.518,0.635,1.501,11.041
48183,124245,64.261,19.513,0.241,1.128,14.856
48185,29442,69.214,11.918,0.673,0.367,17.828
48187,173828,65.585,8.547,0.372,1.698,23.798
48189,32525,68.049,4.052,0.726,0.627,26.546
48191,2847,68.423,6.533,0.386,0.421,24.236
48193,8244,87.724,0.946,0.23,0.036,11.063
48195,5270,78.387,0.209,0.474,0.114,20.816
48197,3541,80.542,3.276,0.65,1.214,14.318
48199,56576,87.023,6.17,0.168,0.461,6.178
48201,4726177,46.024,18.903,0.702,7.066,27.305
48203,69098,67.044,20.572,0.407,0.609,11.368
48205,5369,74.893,7.376,0.857,0.261,16.614
48207,5408,80.344,5.973,0.203,0.074,13.406
48209,245351,70.783,3.876,0.704,1.692,22.945
48211,3371,78.552,1.78,0.475,0,19.193
48213,82627,82.916,5.581,0.367,0.667,10.47
48215,873167,51.004,0.617,0.288,0.948,47.142
48217,36138,79.808,6.279,0.656,0.78,12.477
48219,21495,69.919,2.917,0.54,0.4,26.225
48221,62459,88.991,1.028,0.496,0.868,8.617
48223,37008,81.323,7.32,0.457,0.759,10.141
48225,22107,65.59,24.282,0.837,0.344,8.947
48227,34488,73.918,5.869,0.716,1.183,18.314
48229,3329,37.098,0.721,0.601,1.021,60.559
48231,101596,76.529,7.828,0.713,1.173,13.757
48233,20595,77.849,2.336,1.496,0.646,17.674
48235,1561,73.222,0,0,0,26.778
48237,8588,89.264,3.947,0,0.699,6.09
48239,15010,76.829,5.903,0.167,0.606,16.496
48241,33032,74.927,15.24,0.2,0.394,9.24
48243,1992,82.731,1.305,0,0,15.964
48245,254942,47.471,33.293,0.338,3.809,15.088
48247,4830,61.429,0.538,0,1.097,36.936
48249,39060,81.864,0.735,0.571,0.428,16.403
48251,182690,81.468,4.507,0.378,1.067,12.58
48253,19758,69.081,10.927,0.501,0.354,19.137
48255,14805,65.559,6.518,0.432,1.087,26.403
48257,149773,66.028,15.193,0.371,1.52,16.888
48259,45376,80.582,0.778,0.487,1.137,17.016
48261,116,64.655,0,0.862,0.862,33.621
48263,635,86.772,0.945,0,0,12.283
48265,52810,78.114,1.651,0.337,0.801,19.097
48267,4316,81.673,1.738,0.162,0,16.427
48269,216,85.185,0,0,0,14.815
48271,3157,84.289,0,1.14,0,14.571
48273,30860,59.54,3.036,0.658,1.319,35.447
48275,3333,73.267,5.971,0.09,1.86,18.812
48277,50149,77.685,12.722,0.843,0.883,7.867
48279,13024,78.225,3.478,0.461,0.522,17.314
48281,21829,79.843,4.434,0.614,1.077,14.032
48283,6965,52.075,3.331,0,0.086,44.508
48285,20379,77.266,5.255,0.24,0.491,16.748
48287,17543,76.994,10.528,1.596,0.382,10.5
48289,15928,82.967,7.528,0.276,0.132,9.097
48291,93523,68.362,8.489,0.399,0.444,22.307
48293,22222,64.508,17.01,0.401,1.049,17.033
48295,3038,72.284,0.395,0.922,0.461,25.938
48297,11374,83.33,2.453,0.158,2.312,11.746
48299,21637,90.091,0.615,0.393,0.476,8.425
48301,96,94.792,0,0,5.208,0
48303,311509,69.429,7.146,0.646,2.407,20.371
48305,5619,71.757,1.495,0.783,0.16,25.805
48307,7638,76.421,0.851,0.511,0.406,21.812
48309,261090,67.922,14.095,0.491,1.557,15.934
48311,670,78.209,0,0.896,0,20.896
48313,13556,66.45,16.03,0.14,1.291,16.089
48315,9668,71.38,21.897,0.734,0.6,5.389
48317,5228,76.989,1.282,0,0.287,21.442
48319,3959,86.638,0.076,0,0.707,12.579
48321,36251,57.803,9.859,0.166,1.732,30.441
48323,57806,51.976,0.145,2.152,0.291,45.436
48325,51432,69.809,2.498,0.585,0.937,26.17
48327,1964,81.874,0.051,1.171,0,16.904
48329,169393,65.6,6.835,0.566,1.955,25.045
48331,25080,74.988,10.714,0.187,0.355,13.756
48333,4501,81.071,0.667,0.089,0.289,17.885
48335,8947,67.252,8.07,1.073,0.112,23.494
48337,20197,91.603,0.787,0.46,0,7.15
48339,629989,75.339,5.596,0.364,3.298,15.403
48341,21284,65.124,4.233,0.63,3.918,26.095
48343,11993,68.098,22.496,0.359,0.976,8.071
48345,1223,82.829,2.044,0,0,15.127
48347,64768,67.779,17.617,0.469,0.982,13.153
48349,52834,64.339,11.599,0.204,0.64,23.218
48351,12333,75.221,18.422,0.178,0.689,5.489
48353,14657,74.865,4.79,0.662,0.184,19.499
48355,353245,63.57,3.705,0.277,2.194,30.254
48357,9924,73.166,0.826,1.038,0.453,24.516
48359,2171,81.207,6.771,0.322,0.829,10.871
48361,84761,82.31,8.758,0.175,0.636,8.122
48363,28569,84.746,2.611,0.819,0.998,10.826
48365,22540,76.034,12.551,0.062,0.71,10.643
48367,151188,87.437,1.398,0.518,0.847,9.801
48369,9809,73.004,0.683,0.775,0.184,25.354
48371,15114,66.839,4.539,0.152,1.264,27.207
48373,50536,78.402,8.083,1.714,0.635,11.166
48375,117905,67.222,10.346,0.786,5.163,16.482
48377,6168,57.896,0,0.681,0.032,41.391
48379,12257,90.577,2.652,0.873,0.808,5.091
48381,141489,80.137,3.3,0.686,1.867,14.01
48383,3308,47.521,2.6,0,2.69,47.189
48385,2830,94.735,1.307,0,0,3.958
48387,11627,77.363,15.619,1.849,0.327,4.842
48389,14022,53.573,2.853,0.834,1.084,41.656
48391,6718,70.482,6.654,0.253,0.238,22.373
48393,764,96.335,0.393,0.393,0,2.88
48395,16912,65.504,20.843,0.148,0.231,13.275
48397,110631,75.215,7.745,1.011,3.291,12.739
48399,9858,79.306,2.992,0.852,0.061,16.788
48401,52755,69.95,15.553,0.055,0.4,14.042
48403,9980,87.265,4.99,0.852,1.653,5.24
48405,7920,71.023,22.26,0.896,0.038,5.783
48407,27666,76.224,9.304,0.549,0.145,13.779
48409,68942,71.781,1.558,0.338,0.949,25.375
48411,5779,82.765,1.644,0.052,0.173,15.366
48413,2474,57.114,1.617,0.04,0,41.229
48415,16883,74.223,3.643,0.806,0.616,20.713
48417,3134,90.842,0.67,0.223,0.191,8.073
48419,24157,68.845,16.178,1.205,0.451,13.321
48421,2414,76.968,0.166,0,1.036,21.831
48423,234667,71.246,17.047,0.375,1.667,9.666
48425,9337,81.632,1.949,0.3,0.536,15.583
48427,65716,57.534,0.122,0.068,0.052,42.224
48429,9260,82.678,2.851,0.778,1.004,12.689
48431,1392,75.359,0.144,0.144,0.216,24.138
48433,1331,88.279,0.451,2.479,0,8.79
48435,3345,47.534,0.149,0.837,0,51.48
48437,6989,73.616,8.127,0.229,1.116,16.912
48439,2113854,55.75,17.263,0.54,5.807,20.64
48441,143029,71.625,8.031,0.198,2.359,17.787
48443,862,80.046,0,0,0,19.954
48445,11816,63.473,4.519,0.33,0.203,31.474
48447,1439,92.425,0.208,0,0.417,6.949
48449,31301,60.701,9.6,0.537,1.316,27.846
48451,119276,73.065,3.936,0.547,1.315,21.138
48453,1289054,63.134,8.305,0.775,7.205,20.581
48455,13735,81.354,8.387,0.16,0.124,9.975
48457,19962,81.725,10.555,0.15,0.751,6.818
48459,41261,83.852,7.491,0.136,0.516,8.005
48461,3284,43.453,2.192,0.639,1.127,52.588
48463,24833,76.958,1.144,0.6,1.84,19.458
48465,47693,72.419,1.227,0.403,0.65,25.301
48467,60053,89.949,2.776,0.405,0.483,6.388
48469,91209,69.097,5.476,0.228,1.357,23.841
48471,77182,64.884,21.917,0.175,1.218,11.806
48473,57463,48.95,24.746,1.404,1.53,23.37
48475,11347,74.892,6.345,0.22,0.661,17.881
48477,35807,71.79,18.036,0.246,0.654,9.275
48479,267282,53.685,0.491,0.276,0.522,45.025
48481,41614,70.803,12.928,0.017,0.461,15.79
48483,4980,85.301,2.651,0.261,0.261,11.526
48485,129584,75.781,10.019,0.869,2.289,11.042
48487,12795,68.355,7.636,0.547,3.298,20.164
48489,20308,69.539,0.886,0.561,0,29.013
48491,617396,67.617,6.761,0.426,8.158,17.037
48493,50381,76.948,1.594,0.468,0.435,20.555
48495,7582,64.877,5.539,1.952,0.567,27.064
48497,70062,86.258,1.426,0.788,0.589,10.939
48499,45341,85.894,3.996,0.106,0.565,9.44
48501,7630,64.718,1.573,1.035,0.524,32.149
48503,17903,88.242,1.843,0.397,0.346,9.172
48505,13896,52.72,0.094,0,0.151,47.035
48507,9700,57.887,0.722,0.113,0.33,40.948
49001,7102,89.074,0.141,0.887,0,9.899
49003,58291,90.282,0.412,0.467,0.997,7.843
49005,134428,87.334,0.688,0.362,2.008,9.609
49007,20338,89.556,1.111,0.605,0.275,8.452
49009,638,92.79,0,1.724,0,5.486
49011,363032,87.384,1.247,0.406,1.825,9.138
49013,19779,88.766,0.374,3.438,0.394,7.028
49015,9898,95.585,0.081,0.586,0,3.748
49017,5121,94.239,0.117,2.851,0,2.792
49019,9680,87.097,0.021,3.605,1.446,7.831
49021,58068,88.236,0.747,1.595,1.126,8.295
49023,11943,92.581,0.636,1.155,0.594,5.032
49025,7814,93.179,0.166,1.702,1.075,3.878
49027,13027,85.891,0.246,1.42,1.72,10.724
49029,12367,94.89,0.558,0.202,0.404,3.946
49031,1764,95.295,0.17,0,0,4.535
49033,2543,88.046,0,0.59,0.039,11.325
49035,1180643,74.565,1.824,0.868,4.155,18.589
49037,14524,46.571,0.151,44.953,0.53,7.794
49039,28816,87.021,0.895,0.93,0.784,10.369
49041,21667,92.897,0.54,0.886,0.438,5.238
49043,42524,87.828,0.755,0.452,1.797,9.169
49045,74032,86.611,0.796,0.353,0.802,11.438
49047,35951,83.013,0.423,6.144,0.618,9.802
49049,666021,86.271,0.614,0.575,1.423,11.116
49051,35009,87.769,0.448,0.217,1.177,10.389
49053,183297,88.006,0.579,1.222,1.052,9.14
49055,2532,98.618,0,0,0,1.382
49057,262960,84.941,1.053,0.695,1.383,11.928
50001,37434,92.146,1.045,0.214,2.054,4.541
50003,37326,93.551,0.956,0.118,1.077,4.297
50005,30418,94.069,1.062,0.224,0.427,4.218
50007,168309,88.119,2.534,0.087,3.889,5.37
50009,5976,95.08,0.033,0.653,0.736,3.497
50011,50101,93.218,0.242,0.607,0.661,5.273
50013,7335,92.161,1.091,1.745,0.341,4.663
50015,25977,93.818,1.201,0.346,0.473,4.161
50017,29439,95.02,0.343,0.275,0.55,3.811
50019,27459,94.985,0.692,0.31,0.597,3.416
50021,60585,94.461,0.632,0.135,0.759,4.013
50023,59768,94.161,0.917,0.033,0.837,4.052
50025,45857,92.581,1.127,0.233,1.28,4.778
50027,57832,93.82,0.709,0.107,1.005,4.359
51001,33367,62.517,28.423,0.237,0.803,8.02
51003,112513,78.618,8.858,0.111,5.616,6.797
51005,15159,92.354,5.165,0,0.059,2.421
51007,13309,74.596,20.129,0,0.008,5.267
51009,31426,74.941,18.221,0.757,0.719,5.362
51011,16253,77.653,18.107,0.006,0.314,3.919
51013,235845,64.979,9.326,0.368,10.307,15.02
51015,77433,90.815,4.4,0.234,0.447,4.104
51017,4177,93.584,4.836,0.096,0.335,1.149
51019,79761,87.216,6.175,0.066,1.266,5.277
51021,6241,93.431,4.022,0.096,0.144,2.307
51023,33734,92.933,2.543,0.122,0.504,3.898
51025,15965,41.315,54.582,0.213,0.094,3.796
51027,20246,96.666,1.842,0,0.049,1.442
51029,16869,61.343,32.183,0.219,0.024,6.23
51031,55518,78.85,14.091,0.186,1,5.874
51033,31181,63.882,24.451,0.407,1.017,10.243
51035,29126,94.665,0.477,0.24,0.13,4.487
51036,6760,44.349,43.905,5.71,0.192,5.843
51037,11563,70.561,26.109,0,0.363,2.966
51041,366019,61.864,23.631,0.225,3.506,10.774
51043,14882,88.16,4.569,0.296,1.236,5.738
51045,4898,94.692,0.061,0,0,5.247
51047,52822,71.396,13.385,0.318,0.721,14.18
51049,9697,63.741,30.381,0.041,0.815,5.022
51051,14089,97.729,0.724,0.185,0.355,1.008
51053,28057,65.367,30.777,0.018,0.766,3.072
51057,10602,57.234,37.672,0.33,0.566,4.197
51059,1145354,54.177,9.871,0.388,20.226,15.338
51061,73290,83.002,6.609,0.233,1.798,8.357
51063,15532,94.135,3.02,0.277,0.399,2.17
51065,27442,77.272,12.969,0.12,1.388,8.25
51067,54838,87.463,7.732,0.259,0.644,3.902
51069,92007,85.97,4.241,0.374,1.95,7.466
51071,16711,95.039,2.256,0.018,0.353,2.334
51073,38875,84.545,8.159,0.214,0.664,6.418
51075,24906,78.812,14.462,0.036,1.722,4.967
51077,15356,90.18,5.548,0,1.198,3.074
51079,20631,80.772,6.427,0.087,2.331,10.382
51081,11373,36.367,53.548,0.149,0.325,9.61
51083,34013,60.55,34.748,0.094,0.212,4.395
51085,110513,83.233,8.679,0.169,1.698,6.221
51087,333120,52.688,29.633,0.199,9.425,8.056
51089,50760,70.81,22.924,0.045,0.491,5.731
51091,2247,94.348,0,0,3.071,2.581
51093,38898,70.41,22.096,0.211,1.033,6.25
51095,78818,75.962,12.632,0.041,2.553,8.813
51097,6681,66.936,24.113,0.404,0,8.547
51099,26985,72.551,15.801,0.093,1.356,10.198
51101,17845,78.902,14.934,0.941,0.757,4.466
51103,10866,67.219,27.572,0.055,0.497,4.657
51105,22287,93.22,4.15,0.117,0.256,2.257
51107,420773,57.478,7.65,0.281,20.599,13.992
51109,38106,78.216,13.462,0.189,0.485,7.647
51111,11988,58.575,32.774,0.017,0.334,8.3
51113,13828,85.688,7.861,0.029,0.709,5.713
51115,8537,86.822,8.984,0,0,4.194
51117,30367,62.374,33.336,0.441,1.024,2.825
51119,10738,78.963,14.789,0,0.782,5.467
51121,99373,83.89,4.08,0.288,6.498,5.245
51125,14773,82.312,12.387,0.068,0.196,5.036
51127,23296,79.258,13.127,0.683,1.133,5.799
51131,12132,58.342,31.677,0.033,1.113,8.836
51133,12007,70.392,20.904,0,0.866,7.837
51135,15638,56.081,38.08,0.019,0.531,5.288
51137,36593,78.078,12.265,0.046,1.487,8.125
51139,23753,92.944,1.781,0.122,0.333,4.82
51141,17660,91.093,5.623,0.068,0.464,2.752
51143,60541,74.602,19.56,0.063,0.476,5.299
51145,30503,86.024,8.802,0.348,0.154,4.672
51147,21922,62.663,29.92,0.447,1.405,5.565
51149,42634,55.819,31.09,0.551,1.769,10.771
51153,481114,50.226,20.692,0.554,9.688,18.841
51155,33841,91.333,5.015,0.038,0.511,3.103
51157,7422,87.295,4.406,0.243,0.216,7.842
51159,8968,60.839,27.219,0.39,0,11.552
51161,96653,85.561,6.109,0.37,3.591,4.368
51163,22673,91.351,4.353,0.066,0.701,3.528
51165,83905,89.878,2.422,0.104,0.899,6.698
51167,25763,96.452,2.018,0.221,0.039,1.269
51169,21536,97.042,1.17,0.102,0.107,1.579
51171,44337,88.623,2.743,0.138,1.213,7.283
51173,29799,95.292,1.779,0.148,0.362,2.42
51175,18003,61.734,30.112,0.3,0.328,7.527
51177,141097,68.203,16.778,0.224,2.739,12.056
51179,157606,59.698,18.985,0.256,3.759,17.301
51181,6546,55.332,41.674,0.046,0.122,2.826
51183,10866,41.671,54.813,0.175,0.46,2.881
51185,40392,93.335,4.035,0.05,0.691,1.889
51187,40800,84.725,5.355,0.186,1.338,8.395
51191,53985,95.193,1.719,0.089,0.511,2.488
51193,18480,63.344,24.389,0.146,1.104,11.017
51195,36105,91.112,4.703,0.152,1.077,2.955
51197,28275,93.924,2.154,0.067,0.757,3.098
51199,70238,70.865,13.137,0.145,5.557,10.296
51510,157594,56.667,21.349,0.268,6.387,15.328
51520,17036,87.415,6.257,0,0.293,6.034
51530,6639,86.926,4.142,0.121,0.542,8.269
51540,46289,68.517,17.164,0.151,6.993,7.174
51550,249377,57.279,29.287,0.167,3.681,9.587
51570,18158,72.029,17.221,0.22,3.613,6.917
51580,5722,81.65,13.457,0,1.118,3.775
51590,42507,41.974,50.199,0.071,1.444,6.312
51595,5680,24.648,60.563,0,0.775,14.014
51600,24242,59.616,5.87,0.128,17.449,16.938
51610,14576,72.496,4.59,0.309,8.775,13.831
51620,8194,38.418,51.403,0,3.368,6.81
51630,28258,59.887,21.53,0.177,3.836,14.569
51640,6687,77.06,8.016,0.239,0.374,14.311
51650,137217,38.68,48.983,0.289,2.086,9.962
51660,51784,71.028,7.495,0.409,3.237,17.832
51670,23046,46.047,43.296,0.022,0.95,9.685
51678,7346,83.528,5.173,0.531,3.145,7.623
51680,79166,62.729,27.567,0.349,2.199,7.156
51683,42620,53.151,13.393,0.551,5.992,26.912
51685,17123,45.401,14.682,3.2,11.038,25.679
51690,13539,44.604,45.41,0.583,0.79,8.612
51700,185118,44.092,41.165,0.182,3.474,11.088
51710,236973,44.819,40.716,0.406,3.805,10.254
51720,3668,94.384,2.045,0,0.055,3.517
51730,33261,16.632,77.262,0.048,1.329,4.729
51735,12479,92.507,1.803,0.112,2.092,3.486
51740,97384,37.667,51.437,0.415,1.427,9.054
51750,16379,84.279,8.914,0.037,2.277,4.494
51760,227171,44.622,43.956,0.156,2.257,9.009
51770,99213,59.054,29.371,0.106,3.224,8.245
51775,25372,85.098,7.895,0.142,1.774,5.092
51790,25581,81.768,10.707,0.106,1.423,5.997
51800,94856,48.648,41.55,0.309,1.887,7.605
51810,457900,62.768,18.89,0.24,7.137,10.965
51820,22341,76.362,10.577,0.295,1.764,11.002
51830,15486,69.211,15.24,0.381,7.006,8.162
51840,28103,72.878,9.938,0.288,2.096,14.799
53001,20557,52.347,0.214,2.145,0.613,44.681
53003,22370,90.46,0.747,1.211,1.167,6.415
53005,207560,75.732,1.759,0.741,3.09,18.677
53007,79076,70.079,0.507,0.747,0.803,27.863
53009,77333,83.665,0.912,3.873,1.728,9.822
53011,504091,79.468,2.008,0.651,4.655,13.218
53013,3980,81.709,0.905,0.402,0.05,16.935
53015,110621,85.942,0.752,1.525,1.237,10.544
53017,43189,64.465,0.458,0.956,0.711,33.409
53019,7260,72.369,0.22,15.069,0.372,11.97
53021,96692,56.594,2.302,1.834,1.879,37.391
53023,2310,90.26,0.952,0.043,1.385,7.359
53025,99145,62.064,1.033,1.585,1.028,34.291
53027,75672,81.995,1.401,3.838,1.197,11.57
53029,86510,80.925,2.566,1.082,4.658,10.769
53031,33006,87.981,0.424,1.582,1.424,8.589
53033,2254371,58.805,6.521,0.652,19.409,14.614
53035,275411,77.485,2.712,1.05,4.788,13.966
53037,44424,83.601,0.905,0.495,1.375,13.623
53039,22798,86.481,0.754,0.983,0.627,11.154
53041,82663,84.867,0.624,0.912,1.13,12.466
53043,11036,91.555,0.535,1.676,0.906,5.328
53045,66053,79.654,1.036,2.098,1.058,16.154
53047,42336,67.656,1.349,9.04,0.583,21.372
53049,23396,82.219,0.526,2.12,1.74,13.395
53051,13570,86.374,0.221,2.572,0.693,10.14
53053,918993,67.982,7.113,1.173,6.612,17.12
53055,18001,89.523,0.611,0.561,1.255,8.05
53057,129480,78.351,0.91,1.821,2.052,16.866
53059,12118,87.919,0.099,2.071,1.395,8.516
53061,828337,68.892,3.46,0.944,12.263,14.441
53063,538711,84.8,1.91,1.063,2.228,9.998
53065,46774,87.506,0.346,4.353,0.761,7.034
53067,294272,76.016,3.132,1.076,5.741,14.034
53069,4476,85.232,0.983,0.29,2.48,11.014
53071,62150,77.549,1.921,1.411,1.821,17.297
53073,226523,79.93,0.923,2.092,4.434,12.622
53075,47141,78.781,1.969,0.713,8.035,10.503
53077,256143,59.12,0.91,3.292,1.074,35.603
54001,15527,92.181,1.385,0.167,0.541,5.726
54003,123283,84.007,6.781,0.088,1.051,8.073
54005,21705,97.3,0.267,0,0.166,2.267
54007,12505,89.452,1.048,0.264,0.088,9.148
54009,22349,94.367,1.494,0.085,0.546,3.508
54011,93965,90.068,4.352,0.127,1.282,4.172
54013,6279,95.987,0.048,0.08,0.032,3.854
54015,8049,97.006,0.062,0.062,0,2.87
54017,7847,94.915,1.835,0.586,0,2.663
54019,40545,92.448,4.501,0.059,0,2.992
54021,7444,81.153,13.595,0.148,0.349,4.756
54023,11034,95.831,1.441,0,0.263,2.465
54025,32995,93.005,2.094,0.197,0.791,3.913
54027,23275,95.553,0.511,0.082,0.086,3.768
54029,28907,93.479,2.117,0,0.391,4.013
54031,14249,91.115,4.428,0,0,4.456
54033,65862,93.596,1.309,0.105,0.711,4.28
54035,27868,96.645,0.151,0.197,0.38,2.627
54037,58043,83.776,5.482,0.129,1.347,9.266
54039,179895,87.329,6.682,0.094,1.188,4.707
54041,16920,92.985,0.13,0.207,0.573,6.105
54043,20410,97.668,0.103,0.098,0.353,1.779
54045,32350,95.558,1.759,0.006,0.337,2.34
54047,18911,82.01,14.198,0.164,0.153,3.474
54049,56194,92.385,2.883,0.094,0.386,4.251
54051,30509,94.743,0.692,0.023,0.216,4.327
54053,25488,96.363,0.306,0.027,0.396,2.907
54055,59530,89.654,5.896,0.207,0.269,3.974
54057,26957,93.49,2.434,0.004,0.082,3.992
54059,23466,95.721,2.489,0,0.128,1.662
54061,105988,88.235,3.453,0.042,3.381,4.89
54063,12438,96.181,0.683,0,0,3.136
54065,17237,94.5,0.157,0.702,0.505,4.136
54067,24624,96.723,0.057,0.061,0.236,2.924
54069,42224,91.405,3.245,0.109,0.576,4.666
54071,6156,94.851,3.33,0.292,0.26,1.267
54073,7622,95.421,0.708,0.289,0,3.582
54075,7940,95.05,0.466,0,0.491,3.992
54077,34206,90.183,6.154,0.243,0.336,3.084
54079,57347,95.001,0.879,0.007,0.752,3.362
54081,74303,87.812,7.276,0.005,0.729,4.177
54083,28005,91.519,1.682,0.121,0.382,6.295
54085,8507,97.002,0.376,0,0.658,1.963
54087,14027,96.45,0.086,0.107,0.528,2.83
54089,11985,93.367,4.714,0.142,0,1.777
54091,16602,96.097,1.169,0.169,0.078,2.488
54093,6747,97.154,0.059,0,0.148,2.638
54095,8336,96.521,0.732,0.012,0,2.735
54097,23875,94.572,1.654,0.067,0.381,3.326
54099,38933,96.304,0.881,0,0.062,2.753
54101,8362,93.028,0.263,0,0,6.709
54103,14431,96.625,0.076,0,0.076,3.222
54105,5202,96.424,1.192,0,0.173,2.211
54107,84272,95.302,1.221,0.16,0.583,2.734
54109,21237,97.081,0.513,0,0,2.406
55001,20730,90.671,2.446,0.593,0.666,5.625
55003,16041,83.106,1.552,9.887,0.742,4.713
55005,46683,92.556,1.846,0.54,0.591,4.466
55007,16214,84.575,1.018,8.055,0.604,5.748
55009,268393,81.778,2.645,1.94,3.163,10.474
55011,13329,95.439,0.323,0.075,0.098,4.066
